0.2818181818181818	0.009090909090909092	0.009090909090909092	0.3727272727272727	0.2818181818181818	0.009090909090909092	0.009090909090909092	0.009090909090909092	0.009090909090909092	0.009090909090909092
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
0.040740740740740744	0.003703703703703704	0.003703703703703704	0.07777777777777778	0.22592592592592592	0.003703703703703704	0.48518518518518516	0.15185185185185185	0.003703703703703704	0.003703703703703704
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
0.005555555555555556	0.005555555555555556	0.005555555555555556	0.005555555555555556	0.005555555555555556	0.005555555555555556	0.39444444444444443	0.005555555555555556	0.061111111111111116	0.5055555555555555
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
0.003448275862068966	0.003448275862068966	0.003448275862068966	0.17586206896551723	0.003448275862068966	0.003448275862068966	0.24482758620689654	0.003448275862068966	0.41724137931034483	0.14137931034482756
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
0.004	0.004	0.004	0.244	0.004	0.004	0.004	0.004	0.004	0.7240000000000001
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.85	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666	0.016666666666666666
0.01	0.01	0.01	0.01	0.8099999999999999	0.01	0.11000000000000001	0.01	0.01	0.01
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
0.01	0.01	0.01	0.01	0.9099999999999999	0.01	0.01	0.01	0.01	0.01
0.008333333333333333	0.008333333333333333	0.008333333333333333	0.09166666666666667	0.3416666666666666	0.17500000000000002	0.25833333333333336	0.008333333333333333	0.008333333333333333	0.09166666666666667
0.06470588235294118	0.0058823529411764705	0.0058823529411764705	0.5352941176470588	0.3588235294117647	0.0058823529411764705	0.0058823529411764705	0.0058823529411764705	0.0058823529411764705	0.0058823529411764705
0.006666666666666667	0.006666666666666667	0.33999999999999997	0.006666666666666667	0.006666666666666667	0.006666666666666667	0.006666666666666667	0.006666666666666667	0.33999999999999997	0.2733333333333333
0.01	0.41	0.01	0.01	0.01	0.01	0.21000000000000002	0.01	0.31	0.01
0.005555555555555556	0.44999999999999996	0.061111111111111116	0.005555555555555556	0.39444444444444443	0.005555555555555556	0.005555555555555556	0.005555555555555556	0.061111111111111116	0.005555555555555556
0.33999999999999997	0.006666666666666667	0.006666666666666667	0.006666666666666667	0.14	0.006666666666666667	0.006666666666666667	0.47333333333333333	0.006666666666666667	0.006666666666666667
0.005263157894736842	0.005263157894736842	0.32105263157894737	0.005263157894736842	0.6368421052631579	0.005263157894736842	0.005263157894736842	0.005263157894736842	0.005263157894736842	0.005263157894736842
0.0033333333333333335	0.0033333333333333335	0.26999999999999996	0.0033333333333333335	0.13666666666666666	0.10333333333333333	0.03666666666666667	0.0033333333333333335	0.43666666666666665	0.0033333333333333335
