0.696078431372549	0.303921568627451
0.5	0.5
0.6908396946564886	0.30916030534351147
0.5	0.5
0.2383720930232558	0.7616279069767442
0.5	0.5
0.1453900709219858	0.8546099290780143
0.5	0.5
0.004132231404958678	0.9958677685950414
0.5	0.5
0.9807692307692306	0.019230769230769232
0.9891304347826088	0.010869565217391306
0.5	0.5
0.9891304347826088	0.010869565217391306
0.9910714285714286	0.00892857142857143
0.3765432098765432	0.6234567901234568
0.007042253521126762	0.9929577464788732
0.9891304347826088	0.010869565217391306
0.877906976744186	0.12209302325581396
0.6408450704225352	0.35915492957746475
0.9395604395604397	0.06043956043956045
0.6198630136986302	0.3801369863013699
