0.9393939393939394	0.030303030303030307	0.030303030303030307
0.38345864661654133	0.6090225563909774	0.007518796992481203
0.3333333333333333	0.3333333333333333	0.3333333333333333
0.3333333333333333	0.6601307189542484	0.006535947712418301
0.3333333333333333	0.3333333333333333	0.3333333333333333
0.41463414634146334	0.41463414634146334	0.17073170731707316
0.3333333333333333	0.3333333333333333	0.3333333333333333
0.558282208588957	0.25153374233128833	0.19018404907975459
0.3333333333333333	0.3333333333333333	0.3333333333333333
0.006134969325153374	0.7423312883435582	0.25153374233128833
0.3333333333333333	0.3333333333333333	0.3333333333333333
0.005780346820809248	0.12138728323699421	0.8728323699421965
0.3333333333333333	0.3333333333333333	0.3333333333333333
0.33333333333333326	0.008130081300813007	0.6585365853658536
0.3333333333333333	0.3333333333333333	0.3333333333333333
0.49726775956284147	0.49726775956284147	0.00546448087431694
0.3333333333333333	0.3333333333333333	0.3333333333333333
0.4977578475336323	0.004484304932735426	0.4977578475336323
