0.0038022813688212928	0.9923954372623575	0.0038022813688212928
0.3333333333333333	0.3333333333333333	0.3333333333333333
0.4977578475336323	0.2286995515695067	0.27354260089686094
0.3333333333333333	0.3333333333333333	0.3333333333333333
0.00546448087431694	0.3333333333333333	0.6612021857923497
0.0038022813688212928	0.9923954372623575	0.0038022813688212928
0.3333333333333333	0.3333333333333333	0.3333333333333333
0.4977578475336323	0.2286995515695067	0.27354260089686094
0.3333333333333333	0.3333333333333333	0.3333333333333333
0.00546448087431694	0.3333333333333333	0.6612021857923497
