0.003703703703703704	0.003703703703703704	0.003703703703703704	0.003703703703703704	0.3	0.040740740740740744	0.15185185185185185	0.003703703703703704	0.48518518518518516	0.003703703703703704
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
0.004347826086956522	0.2217391304347826	0.09130434782608696	0.1782608695652174	0.1782608695652174	0.13478260869565217	0.004347826086956522	0.004347826086956522	0.004347826086956522	0.1782608695652174
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
0.005263157894736842	0.005263157894736842	0.005263157894736842	0.005263157894736842	0.3736842105263158	0.05789473684210527	0.005263157894736842	0.3736842105263158	0.005263157894736842	0.1631578947368421
0.003703703703703704	0.003703703703703704	0.003703703703703704	0.003703703703703704	0.337037037037037	0.003703703703703704	0.11481481481481481	0.003703703703703704	0.5222222222222223	0.003703703703703704
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
0.004347826086956522	0.2652173913043478	0.004347826086956522	0.1782608695652174	0.1782608695652174	0.13478260869565217	0.004347826086956522	0.004347826086956522	0.04782608695652174	0.1782608695652174
0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1	0.1
0.005263157894736842	0.005263157894736842	0.005263157894736842	0.005263157894736842	0.4263157894736842	0.005263157894736842	0.005263157894736842	0.3736842105263158	0.005263157894736842	0.1631578947368421
